strand,CpG_Coordinates,`000,`001,`010,`011,`100,`101,`110,`111,Sample_ID,Replicate,Tissue,Total_Reads,p-value
f,9738:9866:9886,1,0,0,0,0,0,0,0,18,Rep1,cfDNA,1,4.868603103360548e-27
f,9738:9868:9886,1,0,0,0,0,0,0,0,18,Rep1,cfDNA,1,4.868603103360548e-27
f,9738:9873:9886,1,0,0,0,0,0,0,0,18,Rep1,cfDNA,1,4.868603103360548e-27
f,9738:9875:9886,1,0,0,0,0,0,0,0,18,Rep1,cfDNA,1,4.868603103360548e-27
f,9738:9877:9886,1,0,0,0,0,0,0,0,18,Rep1,cfDNA,1,4.868603103360548e-27
f,9738:9879:9886,1,0,0,0,0,0,0,0,18,Rep1,cfDNA,1,4.868603103360548e-27
f,2763:2790:2911,0,0,0,0,0,0,0,1,47,Rep1,cfDNA,1,1.6911233892144735e-17
f,2763:2834:2911,0,0,0,0,0,0,0,1,47,Rep1,cfDNA,1,1.6911233892144735e-17
f,2763:2841:2911,0,0,0,0,0,0,0,1,47,Rep1,cfDNA,1,1.6911233892144735e-17
f,2763:2845:2911,0,0,0,0,0,0,0,1,47,Rep1,cfDNA,1,1.6911233892144735e-17
f,2763:2899:2911,0,0,0,0,0,0,0,1,47,Rep1,cfDNA,1,1.6911233892144735e-17
f,2763:2907:2911,0,0,0,0,0,0,0,1,47,Rep1,cfDNA,1,1.6911233892144735e-17
f,8020:8037:8166,1,0,0,0,0,0,0,0,47,Rep1,cfDNA,1,3.2550920919753746e-103
f,8020:8060:8166,1,0,0,0,0,0,0,0,47,Rep1,cfDNA,1,3.2550920919753746e-103
f,8020:8063:8166,1,0,0,0,0,0,0,0,47,Rep1,cfDNA,1,3.2550920919753746e-103
f,8020:8069:8166,1,0,0,0,0,0,0,0,47,Rep1,cfDNA,1,3.2550920919753746e-103
f,8020:8077:8166,1,0,0,0,0,0,0,0,47,Rep1,cfDNA,1,3.2550920919753746e-103
f,8020:8081:8166,1,0,0,0,0,0,0,0,47,Rep1,cfDNA,1,5.177998692081004e-102
f,8020:8100:8166,1,0,0,0,0,0,0,0,47,Rep1,cfDNA,1,3.2550920919753746e-103
f,8020:8123:8166,1,0,0,0,0,0,0,0,47,Rep1,cfDNA,1,3.2550920919753746e-103
f,8020:8133:8166,1,0,0,0,0,0,0,0,47,Rep1,cfDNA,1,3.2550920919753746e-103
f,8020:8147:8166,1,0,0,0,0,0,0,0,47,Rep1,cfDNA,1,3.2550920919753746e-103
f,8020:8159:8166,1,0,0,0,0,0,0,0,47,Rep1,cfDNA,1,3.2550920919753746e-103
f,8219:8224:8367,1,0,0,0,0,0,0,0,47,Rep1,cfDNA,1,0.0005827505827505828
f,8219:8227:8367,1,0,0,0,0,0,0,0,47,Rep1,cfDNA,1,0.0005827505827505828
f,8219:8235:8367,1,0,0,0,0,0,0,0,47,Rep1,cfDNA,1,0.0005827505827505828
f,8219:8244:8367,1,0,0,0,0,0,0,0,47,Rep1,cfDNA,1,0.0005827505827505828
f,8219:8258:8367,1,0,0,0,0,0,0,0,47,Rep1,cfDNA,1,0.0005827505827505828
f,8219:8276:8367,1,0,0,0,0,0,0,0,47,Rep1,cfDNA,1,0.0005827505827505828
f,8219:8281:8367,1,0,0,0,0,0,0,0,47,Rep1,cfDNA,1,0.0005827505827505828
f,8219:8283:8367,1,0,0,0,0,0,0,0,47,Rep1,cfDNA,1,0.0005827505827505828
f,8219:8287:8367,1,0,0,0,0,0,0,0,47,Rep1,cfDNA,1,0.0005827505827505828
f,8219:8296:8367,1,0,0,0,0,0,0,0,47,Rep1,cfDNA,1,0.0005827505827505828
f,8219:8306:8367,1,0,0,0,0,0,0,0,47,Rep1,cfDNA,1,0.0005827505827505828
f,8219:8309:8367,1,0,0,0,0,0,0,0,47,Rep1,cfDNA,1,0.0005827505827505828
f,8219:8322:8367,1,0,0,0,0,0,0,0,47,Rep1,cfDNA,1,0.0005827505827505828
f,8219:8325:8367,1,0,0,0,0,0,0,0,47,Rep1,cfDNA,1,0.0005827505827505828
f,8219:8327:8367,1,0,0,0,0,0,0,0,47,Rep1,cfDNA,1,0.0005827505827505828
f,8219:8333:8367,1,0,0,0,0,0,0,0,47,Rep1,cfDNA,1,0.0005827505827505828
f,8219:8340:8367,1,0,0,0,0,0,0,0,47,Rep1,cfDNA,1,0.0005827505827505828
f,8219:8355:8367,1,0,0,0,0,0,0,0,47,Rep1,cfDNA,1,0.0005827505827505828
f,8219:8361:8367,1,0,0,0,0,0,0,0,47,Rep1,cfDNA,1,0.0005827505827505828
f,6707:6722:6854,1,0,0,0,0,0,0,0,25,Rep1,cfDNA,1,7.39602301050679e-07
f,6707:6768:6854,1,0,0,0,0,0,0,0,25,Rep1,cfDNA,1,7.39602301050679e-07
f,6707:6770:6854,1,0,0,0,0,0,0,0,25,Rep1,cfDNA,1,7.39602301050679e-07
f,6707:6782:6854,1,0,0,0,0,0,0,0,25,Rep1,cfDNA,1,7.39602301050679e-07
f,6707:6830:6854,1,0,0,0,0,0,0,0,25,Rep1,cfDNA,1,7.39602301050679e-07
f,6707:6849:6854,1,0,0,0,0,0,0,0,25,Rep1,cfDNA,1,7.39602301050679e-07
f,8417:8420:8565,2,0,0,0,0,0,0,0,25,Rep1,cfDNA,2,3.327341955041987e-09
f,8417:8443:8565,2,0,0,0,0,0,0,0,25,Rep1,cfDNA,2,3.327341955041987e-09
f,8417:8445:8565,2,0,0,0,0,0,0,0,25,Rep1,cfDNA,2,3.327341955041987e-09
f,8417:8461:8565,2,0,0,0,0,0,0,0,25,Rep1,cfDNA,2,3.327341955041987e-09
f,8417:8464:8565,2,0,0,0,0,0,0,0,25,Rep1,cfDNA,2,3.327341955041987e-09
f,8417:8467:8565,2,0,0,0,0,0,0,0,25,Rep1,cfDNA,2,3.327341955041987e-09
f,8417:8474:8565,2,0,0,0,0,0,0,0,25,Rep1,cfDNA,2,3.327341955041987e-09
f,8417:8479:8565,2,0,0,0,0,0,0,0,25,Rep1,cfDNA,2,3.327341955041987e-09
f,8417:8490:8565,2,0,0,0,0,0,0,0,25,Rep1,cfDNA,2,3.327341955041987e-09
f,8417:8500:8565,2,0,0,0,0,0,0,0,25,Rep1,cfDNA,2,3.327341955041987e-09
f,8417:8508:8565,2,0,0,0,0,0,0,0,25,Rep1,cfDNA,2,3.327341955041987e-09
f,8417:8512:8565,2,0,0,0,0,0,0,0,25,Rep1,cfDNA,2,3.327341955041987e-09
f,8417:8517:8565,2,0,0,0,0,0,0,0,25,Rep1,cfDNA,2,3.327341955041987e-09
f,8417:8553:8565,2,0,0,0,0,0,0,0,25,Rep1,cfDNA,2,3.327341955041987e-09
f,8417:8556:8565,2,0,0,0,0,0,0,0,25,Rep1,cfDNA,2,3.327341955041987e-09
f,13368:13372:13516,1,0,0,0,0,0,0,0,40,Rep1,cfDNA,1,5.12045820465753e-33
f,13368:13374:13516,1,0,0,0,0,0,0,0,40,Rep1,cfDNA,1,5.12045820465753e-33
f,13368:13378:13516,1,0,0,0,0,0,0,0,40,Rep1,cfDNA,1,5.12045820465753e-33
f,13368:13381:13516,1,0,0,0,0,0,0,0,40,Rep1,cfDNA,1,5.12045820465753e-33
f,13368:13383:13516,1,0,0,0,0,0,0,0,40,Rep1,cfDNA,1,5.12045820465753e-33
f,13368:13394:13516,1,0,0,0,0,0,0,0,40,Rep1,cfDNA,1,5.12045820465753e-33
f,13368:13396:13516,1,0,0,0,0,0,0,0,40,Rep1,cfDNA,1,5.12045820465753e-33
f,13368:13401:13516,1,0,0,0,0,0,0,0,40,Rep1,cfDNA,1,5.12045820465753e-33
f,13368:13409:13516,1,0,0,0,0,0,0,0,40,Rep1,cfDNA,1,5.12045820465753e-33
f,13368:13411:13516,1,0,0,0,0,0,0,0,40,Rep1,cfDNA,1,5.12045820465753e-33
f,13368:13415:13516,1,0,0,0,0,0,0,0,40,Rep1,cfDNA,1,5.12045820465753e-33
f,13368:13419:13516,1,0,0,0,0,0,0,0,40,Rep1,cfDNA,1,5.12045820465753e-33
f,13368:13438:13516,1,0,0,0,0,0,0,0,40,Rep1,cfDNA,1,5.12045820465753e-33
f,13368:13498:13516,1,0,0,0,0,0,0,0,40,Rep1,cfDNA,1,5.12045820465753e-33
f,13368:13505:13516,1,0,0,0,0,0,0,0,40,Rep1,cfDNA,1,5.12045820465753e-33
f,13368:13507:13516,1,0,0,0,0,0,0,0,40,Rep1,cfDNA,1,5.12045820465753e-33
f,4933:4939:5081,0,0,0,0,0,0,0,2,40,Rep1,cfDNA,2,2.4291210628585556e-13
f,4933:5026:5081,0,0,0,0,0,2,0,0,40,Rep1,cfDNA,2,2.4291210628585556e-13
f,8020:8037:8166,4,0,0,0,0,0,0,0,40,Rep1,cfDNA,4,3.2550920919753746e-103
f,8020:8060:8166,4,0,0,0,0,0,0,0,40,Rep1,cfDNA,4,3.2550920919753746e-103
f,8020:8063:8166,4,0,0,0,0,0,0,0,40,Rep1,cfDNA,4,3.2550920919753746e-103
f,8020:8069:8166,4,0,0,0,0,0,0,0,40,Rep1,cfDNA,4,3.2550920919753746e-103
f,8020:8077:8166,4,0,0,0,0,0,0,0,40,Rep1,cfDNA,4,3.2550920919753746e-103
f,8020:8081:8166,4,0,0,0,0,0,0,0,40,Rep1,cfDNA,4,5.177998692081004e-102
f,8020:8100:8166,4,0,0,0,0,0,0,0,40,Rep1,cfDNA,4,3.2550920919753746e-103
f,8020:8123:8166,4,0,0,0,0,0,0,0,40,Rep1,cfDNA,4,3.2550920919753746e-103
f,8020:8133:8166,4,0,0,0,0,0,0,0,40,Rep1,cfDNA,4,3.2550920919753746e-103
f,8020:8147:8166,4,0,0,0,0,0,0,0,40,Rep1,cfDNA,4,3.2550920919753746e-103
f,8020:8159:8166,4,0,0,0,0,0,0,0,40,Rep1,cfDNA,4,3.2550920919753746e-103
f,9802:9805:9950,1,0,0,0,0,0,0,0,40,Rep1,cfDNA,1,1.28934500757877e-08
f,9802:9813:9950,1,0,0,0,0,0,0,0,40,Rep1,cfDNA,1,1.28934500757877e-08
f,9802:9815:9950,1,0,0,0,0,0,0,0,40,Rep1,cfDNA,1,1.28934500757877e-08
f,9802:9833:9950,1,0,0,0,0,0,0,0,40,Rep1,cfDNA,1,1.28934500757877e-08
f,9802:9842:9950,1,0,0,0,0,0,0,0,40,Rep1,cfDNA,1,1.28934500757877e-08
f,9802:9847:9950,1,0,0,0,0,0,0,0,40,Rep1,cfDNA,1,1.28934500757877e-08
f,9802:9862:9950,1,0,0,0,0,0,0,0,40,Rep1,cfDNA,1,1.28934500757877e-08
f,9802:9866:9950,1,0,0,0,0,0,0,0,40,Rep1,cfDNA,1,1.28934500757877e-08
f,9802:9868:9950,1,0,0,0,0,0,0,0,40,Rep1,cfDNA,1,1.28934500757877e-08
f,9802:9873:9950,1,0,0,0,0,0,0,0,40,Rep1,cfDNA,1,1.28934500757877e-08
f,9802:9875:9950,1,0,0,0,0,0,0,0,40,Rep1,cfDNA,1,1.28934500757877e-08
f,9802:9877:9950,1,0,0,0,0,0,0,0,40,Rep1,cfDNA,1,1.28934500757877e-08
f,9802:9879:9950,1,0,0,0,0,0,0,0,40,Rep1,cfDNA,1,1.28934500757877e-08
f,9802:9886:9950,1,0,0,0,0,0,0,0,40,Rep1,cfDNA,1,1.28934500757877e-08
f,9802:9889:9950,1,0,0,0,0,0,0,0,40,Rep1,cfDNA,1,1.28934500757877e-08
f,9802:9903:9950,1,0,0,0,0,0,0,0,40,Rep1,cfDNA,1,1.28934500757877e-08
f,9802:9905:9950,1,0,0,0,0,0,0,0,40,Rep1,cfDNA,1,1.28934500757877e-08
f,9802:9924:9950,1,0,0,0,0,0,0,0,40,Rep1,cfDNA,1,1.28934500757877e-08
f,9802:9928:9950,1,0,0,0,0,0,0,0,40,Rep1,cfDNA,1,1.28934500757877e-08
f,9802:9931:9950,1,0,0,0,0,0,0,0,40,Rep1,cfDNA,1,1.28934500757877e-08
f,9802:9937:9950,1,0,0,0,0,0,0,0,40,Rep1,cfDNA,1,1.28934500757877e-08
f,9802:9948:9950,1,0,0,0,0,0,0,0,40,Rep1,cfDNA,1,1.28934500757877e-08
f,8417:8420:8565,0,0,0,3,0,0,0,0,38,Rep1,cfDNA,3,3.327341955041987e-09
f,8417:8443:8565,0,0,0,3,0,0,0,0,38,Rep1,cfDNA,3,3.327341955041987e-09
f,8417:8445:8565,0,3,0,0,0,0,0,0,38,Rep1,cfDNA,3,3.327341955041987e-09
f,8417:8461:8565,0,3,0,0,0,0,0,0,38,Rep1,cfDNA,3,3.327341955041987e-09
f,8417:8464:8565,0,0,0,3,0,0,0,0,38,Rep1,cfDNA,3,3.327341955041987e-09
f,8417:8467:8565,0,0,0,3,0,0,0,0,38,Rep1,cfDNA,3,3.327341955041987e-09
f,8417:8474:8565,0,0,0,3,0,0,0,0,38,Rep1,cfDNA,3,3.327341955041987e-09
f,8417:8479:8565,0,0,0,3,0,0,0,0,38,Rep1,cfDNA,3,3.327341955041987e-09
f,8417:8490:8565,0,0,0,3,0,0,0,0,38,Rep1,cfDNA,3,3.327341955041987e-09
f,8417:8500:8565,0,0,0,3,0,0,0,0,38,Rep1,cfDNA,3,3.327341955041987e-09
f,8417:8508:8565,0,0,0,3,0,0,0,0,38,Rep1,cfDNA,3,3.327341955041987e-09
f,8417:8512:8565,0,0,0,3,0,0,0,0,38,Rep1,cfDNA,3,3.327341955041987e-09
f,8417:8517:8565,0,0,0,3,0,0,0,0,38,Rep1,cfDNA,3,3.327341955041987e-09
f,8417:8553:8565,0,0,0,3,0,0,0,0,38,Rep1,cfDNA,3,3.327341955041987e-09
f,8417:8556:8565,0,0,0,3,0,0,0,0,38,Rep1,cfDNA,3,3.327341955041987e-09
f,9738:9750:9886,3,0,0,0,0,0,0,0,38,Rep1,cfDNA,3,4.868603103360548e-27
f,9738:9757:9886,3,0,0,0,0,0,0,0,38,Rep1,cfDNA,3,4.868603103360548e-27
f,9738:9768:9886,3,0,0,0,0,0,0,0,38,Rep1,cfDNA,3,4.868603103360548e-27
f,9738:9771:9886,3,0,0,0,0,0,0,0,38,Rep1,cfDNA,3,4.868603103360548e-27
f,9738:9799:9886,3,0,0,0,0,0,0,0,38,Rep1,cfDNA,3,4.868603103360548e-27
f,9738:9802:9886,3,0,0,0,0,0,0,0,38,Rep1,cfDNA,3,4.868603103360548e-27
f,9738:9805:9886,3,0,0,0,0,0,0,0,38,Rep1,cfDNA,3,4.868603103360548e-27
f,9738:9813:9886,3,0,0,0,0,0,0,0,38,Rep1,cfDNA,3,4.868603103360548e-27
f,9738:9815:9886,3,0,0,0,0,0,0,0,38,Rep1,cfDNA,3,4.868603103360548e-27
f,9738:9833:9886,3,0,0,0,0,0,0,0,38,Rep1,cfDNA,3,4.868603103360548e-27
f,9738:9842:9886,3,0,0,0,0,0,0,0,38,Rep1,cfDNA,3,4.868603103360548e-27
f,9738:9847:9886,3,0,0,0,0,0,0,0,38,Rep1,cfDNA,3,4.868603103360548e-27
f,9738:9862:9886,3,0,0,0,0,0,0,0,38,Rep1,cfDNA,3,4.868603103360548e-27
f,9738:9866:9886,3,0,0,0,0,0,0,0,38,Rep1,cfDNA,3,4.868603103360548e-27
f,9738:9868:9886,3,0,0,0,0,0,0,0,38,Rep1,cfDNA,3,4.868603103360548e-27
f,9738:9873:9886,3,0,0,0,0,0,0,0,38,Rep1,cfDNA,3,4.868603103360548e-27
f,9738:9875:9886,2,0,1,0,0,0,0,0,38,Rep1,cfDNA,3,4.868603103360548e-27
f,9738:9877:9886,3,0,0,0,0,0,0,0,38,Rep1,cfDNA,3,4.868603103360548e-27
f,9738:9879:9886,3,0,0,0,0,0,0,0,38,Rep1,cfDNA,3,4.868603103360548e-27
f,10577:10590:10725,0,0,0,0,1,0,0,0,48,Rep1,cfDNA,1,4.032920463993413e-15
f,10577:10597:10725,0,0,0,0,1,0,0,0,48,Rep1,cfDNA,1,4.032920463993413e-15
f,10577:10599:10725,0,0,0,0,0,0,1,0,48,Rep1,cfDNA,1,4.032920463993413e-15
f,10577:10627:10725,0,0,0,0,0,0,1,0,48,Rep1,cfDNA,1,4.032920463993413e-15
f,10577:10630:10725,0,0,0,0,0,0,1,0,48,Rep1,cfDNA,1,4.032920463993413e-15
f,10577:10635:10725,0,0,0,0,1,0,0,0,48,Rep1,cfDNA,1,4.032920463993413e-15
f,10577:10662:10725,0,0,0,0,0,0,1,0,48,Rep1,cfDNA,1,4.032920463993413e-15
f,10577:10688:10725,0,0,0,0,1,0,0,0,48,Rep1,cfDNA,1,4.032920463993413e-15
f,10577:10697:10725,0,0,0,0,1,0,0,0,48,Rep1,cfDNA,1,4.032920463993413e-15
f,8589:8591:8736,3,0,0,0,0,0,0,0,48,Rep1,cfDNA,3,1.0913312529929466e-18
f,8589:8595:8736,3,0,0,0,0,0,0,0,48,Rep1,cfDNA,3,1.0913312529929466e-18
f,8589:8598:8736,3,0,0,0,0,0,0,0,48,Rep1,cfDNA,3,1.0913312529929466e-18
f,8589:8602:8736,3,0,0,0,0,0,0,0,48,Rep1,cfDNA,3,1.0913312529929466e-18
f,8589:8607:8736,3,0,0,0,0,0,0,0,48,Rep1,cfDNA,3,1.0913312529929466e-18
f,8589:8620:8736,0,0,3,0,0,0,0,0,48,Rep1,cfDNA,3,1.0913312529929466e-18
f,8589:8628:8736,3,0,0,0,0,0,0,0,48,Rep1,cfDNA,3,1.0913312529929466e-18
f,8589:8632:8736,3,0,0,0,0,0,0,0,48,Rep1,cfDNA,3,1.0913312529929466e-18
f,8589:8635:8736,3,0,0,0,0,0,0,0,48,Rep1,cfDNA,3,1.0913312529929466e-18
f,8589:8638:8736,3,0,0,0,0,0,0,0,48,Rep1,cfDNA,3,1.0913312529929466e-18
f,8589:8641:8736,3,0,0,0,0,0,0,0,48,Rep1,cfDNA,3,1.0913312529929466e-18
f,8589:8643:8736,3,0,0,0,0,0,0,0,48,Rep1,cfDNA,3,1.0913312529929466e-18
f,8589:8649:8736,3,0,0,0,0,0,0,0,48,Rep1,cfDNA,3,1.0913312529929466e-18
f,8589:8658:8736,3,0,0,0,0,0,0,0,48,Rep1,cfDNA,3,1.0913312529929466e-18
f,8589:8667:8736,3,0,0,0,0,0,0,0,48,Rep1,cfDNA,3,1.0913312529929466e-18
f,8589:8682:8736,3,0,0,0,0,0,0,0,48,Rep1,cfDNA,3,1.0913312529929466e-18
f,8589:8684:8736,3,0,0,0,0,0,0,0,48,Rep1,cfDNA,3,1.0913312529929466e-18
f,8589:8692:8736,3,0,0,0,0,0,0,0,48,Rep1,cfDNA,3,1.0913312529929466e-18
f,8589:8706:8736,3,0,0,0,0,0,0,0,48,Rep1,cfDNA,3,1.0913312529929466e-18
f,8589:8712:8736,3,0,0,0,0,0,0,0,48,Rep1,cfDNA,3,1.0913312529929466e-18
f,8589:8716:8736,3,0,0,0,0,0,0,0,48,Rep1,cfDNA,3,3.715691111961505e-12
f,8589:8730:8736,3,0,0,0,0,0,0,0,48,Rep1,cfDNA,3,1.0913312529929466e-18
f,13368:13372:13516,2,0,0,0,0,0,0,0,45,Rep1,cfDNA,2,5.12045820465753e-33
f,13368:13374:13516,2,0,0,0,0,0,0,0,45,Rep1,cfDNA,2,5.12045820465753e-33
f,13368:13378:13516,2,0,0,0,0,0,0,0,45,Rep1,cfDNA,2,5.12045820465753e-33
f,13368:13381:13516,2,0,0,0,0,0,0,0,45,Rep1,cfDNA,2,5.12045820465753e-33
f,13368:13383:13516,2,0,0,0,0,0,0,0,45,Rep1,cfDNA,2,5.12045820465753e-33
f,13368:13394:13516,1,0,1,0,0,0,0,0,45,Rep1,cfDNA,2,5.12045820465753e-33
f,13368:13396:13516,2,0,0,0,0,0,0,0,45,Rep1,cfDNA,2,5.12045820465753e-33
f,13368:13401:13516,2,0,0,0,0,0,0,0,45,Rep1,cfDNA,2,5.12045820465753e-33
f,13368:13409:13516,2,0,0,0,0,0,0,0,45,Rep1,cfDNA,2,5.12045820465753e-33
f,13368:13411:13516,2,0,0,0,0,0,0,0,45,Rep1,cfDNA,2,5.12045820465753e-33
f,13368:13415:13516,2,0,0,0,0,0,0,0,45,Rep1,cfDNA,2,5.12045820465753e-33
f,13368:13419:13516,2,0,0,0,0,0,0,0,45,Rep1,cfDNA,2,5.12045820465753e-33
f,13368:13438:13516,2,0,0,0,0,0,0,0,45,Rep1,cfDNA,2,5.12045820465753e-33
f,13368:13498:13516,2,0,0,0,0,0,0,0,45,Rep1,cfDNA,2,5.12045820465753e-33
f,13368:13505:13516,2,0,0,0,0,0,0,0,45,Rep1,cfDNA,2,5.12045820465753e-33
f,13368:13507:13516,2,0,0,0,0,0,0,0,45,Rep1,cfDNA,2,5.12045820465753e-33
f,6707:6722:6854,0,1,0,0,0,0,0,0,45,Rep1,cfDNA,1,7.39602301050679e-07
f,6707:6768:6854,0,1,0,0,0,0,0,0,45,Rep1,cfDNA,1,7.39602301050679e-07
f,6707:6770:6854,0,1,0,0,0,0,0,0,45,Rep1,cfDNA,1,7.39602301050679e-07
f,6707:6782:6854,0,1,0,0,0,0,0,0,45,Rep1,cfDNA,1,7.39602301050679e-07
f,6707:6830:6854,0,1,0,0,0,0,0,0,45,Rep1,cfDNA,1,7.39602301050679e-07
f,6707:6849:6854,0,1,0,0,0,0,0,0,45,Rep1,cfDNA,1,7.39602301050679e-07
f,8020:8037:8166,1,0,0,0,0,0,0,0,45,Rep1,cfDNA,1,3.2550920919753746e-103
f,8020:8060:8166,1,0,0,0,0,0,0,0,45,Rep1,cfDNA,1,3.2550920919753746e-103
f,8020:8063:8166,1,0,0,0,0,0,0,0,45,Rep1,cfDNA,1,3.2550920919753746e-103
f,8020:8069:8166,1,0,0,0,0,0,0,0,45,Rep1,cfDNA,1,3.2550920919753746e-103
f,8020:8077:8166,1,0,0,0,0,0,0,0,45,Rep1,cfDNA,1,3.2550920919753746e-103
f,8020:8081:8166,1,0,0,0,0,0,0,0,45,Rep1,cfDNA,1,5.177998692081004e-102
f,8020:8100:8166,1,0,0,0,0,0,0,0,45,Rep1,cfDNA,1,3.2550920919753746e-103
f,8020:8123:8166,1,0,0,0,0,0,0,0,45,Rep1,cfDNA,1,3.2550920919753746e-103
f,8020:8133:8166,1,0,0,0,0,0,0,0,45,Rep1,cfDNA,1,3.2550920919753746e-103
f,8020:8147:8166,1,0,0,0,0,0,0,0,45,Rep1,cfDNA,1,3.2550920919753746e-103
f,8020:8159:8166,1,0,0,0,0,0,0,0,45,Rep1,cfDNA,1,3.2550920919753746e-103
f,9998:10035:10146,1,0,0,0,0,0,0,0,45,Rep1,cfDNA,1,1.922965982731765e-07
f,9998:10044:10146,1,0,0,0,0,0,0,0,45,Rep1,cfDNA,1,1.922965982731765e-07
f,9998:10046:10146,1,0,0,0,0,0,0,0,45,Rep1,cfDNA,1,1.922965982731765e-07
f,9998:10053:10146,1,0,0,0,0,0,0,0,45,Rep1,cfDNA,1,1.922965982731765e-07
f,9998:10058:10146,1,0,0,0,0,0,0,0,45,Rep1,cfDNA,1,1.922965982731765e-07
f,9998:10071:10146,1,0,0,0,0,0,0,0,45,Rep1,cfDNA,1,1.922965982731765e-07
f,9998:10075:10146,1,0,0,0,0,0,0,0,45,Rep1,cfDNA,1,1.922965982731765e-07
f,9998:10081:10146,1,0,0,0,0,0,0,0,45,Rep1,cfDNA,1,1.922965982731765e-07
f,9998:10088:10146,1,0,0,0,0,0,0,0,45,Rep1,cfDNA,1,1.922965982731765e-07
f,9998:10096:10146,1,0,0,0,0,0,0,0,45,Rep1,cfDNA,1,1.922965982731765e-07
f,9998:10102:10146,1,0,0,0,0,0,0,0,45,Rep1,cfDNA,1,1.922965982731765e-07
f,9998:10109:10146,1,0,0,0,0,0,0,0,45,Rep1,cfDNA,1,1.922965982731765e-07
f,9998:10111:10146,0,0,1,0,0,0,0,0,45,Rep1,cfDNA,1,1.922965982731765e-07
f,9998:10118:10146,1,0,0,0,0,0,0,0,45,Rep1,cfDNA,1,1.922965982731765e-07
f,9998:10121:10146,1,0,0,0,0,0,0,0,45,Rep1,cfDNA,1,1.922965982731765e-07
f,9998:10130:10146,1,0,0,0,0,0,0,0,45,Rep1,cfDNA,1,1.922965982731765e-07
f,9998:10133:10146,1,0,0,0,0,0,0,0,45,Rep1,cfDNA,1,1.922965982731765e-07
f,9998:10140:10146,1,0,0,0,0,0,0,0,45,Rep1,cfDNA,1,1.922965982731765e-07
f,7301:7324:7449,2,0,0,0,0,0,0,0,29,Rep1,cfDNA,2,4.297116808659728e-18
f,7301:7328:7449,2,0,0,0,0,0,0,0,29,Rep1,cfDNA,2,4.297116808659728e-18
f,7301:7336:7449,2,0,0,0,0,0,0,0,29,Rep1,cfDNA,2,4.297116808659728e-18
f,7301:7364:7449,2,0,0,0,0,0,0,0,29,Rep1,cfDNA,2,4.297116808659728e-18
f,7301:7374:7449,2,0,0,0,0,0,0,0,29,Rep1,cfDNA,2,4.297116808659728e-18
f,7301:7377:7449,2,0,0,0,0,0,0,0,29,Rep1,cfDNA,2,4.297116808659728e-18
f,7301:7400:7449,2,0,0,0,0,0,0,0,29,Rep1,cfDNA,2,4.297116808659728e-18
f,7301:7403:7449,2,0,0,0,0,0,0,0,29,Rep1,cfDNA,2,4.297116808659728e-18
f,7301:7415:7449,2,0,0,0,0,0,0,0,29,Rep1,cfDNA,2,4.297116808659728e-18
f,7301:7417:7449,2,0,0,0,0,0,0,0,29,Rep1,cfDNA,2,4.297116808659728e-18
f,7301:7425:7449,2,0,0,0,0,0,0,0,29,Rep1,cfDNA,2,4.297116808659728e-18
f,7301:7427:7449,2,0,0,0,0,0,0,0,29,Rep1,cfDNA,2,4.297116808659728e-18
f,7301:7436:7449,2,0,0,0,0,0,0,0,29,Rep1,cfDNA,2,4.297116808659728e-18
f,7301:7443:7449,2,0,0,0,0,0,0,0,29,Rep1,cfDNA,2,4.297116808659728e-18
f,15765:15778:15913,2,0,0,0,0,0,0,0,31,Rep1,cfDNA,2,0.007936507936507938
f,15765:15797:15913,2,0,0,0,0,0,0,0,31,Rep1,cfDNA,2,0.007936507936507938
f,15765:15803:15913,2,0,0,0,0,0,0,0,31,Rep1,cfDNA,2,0.007936507936507938
f,15765:15811:15913,2,0,0,0,0,0,0,0,31,Rep1,cfDNA,2,0.007936507936507938
f,15765:15815:15913,2,0,0,0,0,0,0,0,31,Rep1,cfDNA,2,0.007936507936507938
f,15765:15841:15913,2,0,0,0,0,0,0,0,31,Rep1,cfDNA,2,0.007936507936507938
f,21043:21090:21191,1,0,0,0,0,0,0,0,31,Rep1,cfDNA,1,1.922965982731765e-07
f,21043:21143:21191,1,0,0,0,0,0,0,0,31,Rep1,cfDNA,1,1.922965982731765e-07
f,21043:21167:21191,1,0,0,0,0,0,0,0,31,Rep1,cfDNA,1,1.922965982731765e-07
f,8020:8037:8166,7,0,0,0,0,0,0,0,31,Rep1,cfDNA,7,3.2550920919753746e-103
f,8020:8060:8166,7,0,0,0,0,0,0,0,31,Rep1,cfDNA,7,3.2550920919753746e-103
f,8020:8063:8166,7,0,0,0,0,0,0,0,31,Rep1,cfDNA,7,3.2550920919753746e-103
f,8020:8069:8166,7,0,0,0,0,0,0,0,31,Rep1,cfDNA,7,3.2550920919753746e-103
f,8020:8077:8166,7,0,0,0,0,0,0,0,31,Rep1,cfDNA,7,3.2550920919753746e-103
f,8020:8081:8166,7,0,0,0,0,0,0,0,31,Rep1,cfDNA,7,5.177998692081004e-102
f,8020:8100:8166,7,0,0,0,0,0,0,0,31,Rep1,cfDNA,7,3.2550920919753746e-103
f,8020:8123:8166,7,0,0,0,0,0,0,0,31,Rep1,cfDNA,7,3.2550920919753746e-103
f,8020:8133:8166,7,0,0,0,0,0,0,0,31,Rep1,cfDNA,7,3.2550920919753746e-103
